infa;infb;infc;infd;infe;inff;infg;infg;infi;infj;infk;infl;infm;infn;info;infp;infq;infr;infs;inft;infu;infv;infw;infx;infy;infz;data1;data2;data3;data4
20240130;103001871;CREDIND;7;12;20230421;2;908.08;REG;;539.77;92.77;0;0;0;0;0;275.54;92.77;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001871;CREDIND;7;13;20230522;2;900.25;REG;;574.01;63.75;0;0;0;0;0;262.49;63.75;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001871;CREDIND;7;14;20230621;2;890.34;REG;;611.73;31.8;0;0;0;0;0;246.81;31.8;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;1;20220924;2;96.95;REG;;77.23;13.89;0;0;180;0;0;23.22;0;0;0;13.89;0;0;180;0;0;3.5;19000101;20220924
20240130;106000028;SOLREFIND;7;2;20221024;2;113.14;REG;;78.3;12.82;0;0;0;0;0;22.02;12.82;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;3;20221124;2;111.9;REG;;79;12.12;0;0;0;0;0;20.78;12.12;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;4;20221224;2;110.7;REG;;80.49;10.63;0;0;0;0;0;19.58;10.63;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;5;20230124;2;109.46;REG;;81.29;9.83;0;0;0;0;0;18.34;9.83;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;6;20230224;2;108.21;REG;;82.45;8.67;0;0;0;0;0;17.09;8.67;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;7;20230324;2;107.09;REG;;84.37;6.75;0;0;0;0;0;15.97;6.75;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;8;20230424;2;105.85;REG;;84.85;6.27;0;0;0;0;0;14.73;6.27;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;9;20230524;2;104.66;REG;;86.23;4.89;0;0;0;0;0;13.54;4.89;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;10;20230624;2;103.42;REG;;87.3;3.82;0;0;0;0;0;12.3;3.82;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;11;20230724;2;102.23;REG;;88.64;2.48;0;0;0;0;0;11.11;2.48;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000028;SOLREFIND;7;12;20230824;2;101.01;REG;;89.85;1.29;0;0;0;0;0;9.87;1.29;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002794;CREDIND;7;1;20221114;2;1576.85;REG;;1209.46;84.27;0;0;0;0;0;283.12;84.27;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002794;CREDIND;7;2;20221212;2;1573.48;REG;;1245.03;54.13;0;0;0;0;0;274.32;54.13;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002794;CREDIND;7;3;20230112;2;1560.27;REG;;1261.37;40.28;0;0;0;0;0;258.62;40.28;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002794;CREDIND;7;4;20230213;2;1546.82;REG;;1284.14;20.98;0;0;0;0;0;241.7;20.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008845;INDNEGOCIO;7;1;20230408;2;763.17;REG;;0;759.67;0;0;0;0;0;3.5;759.67;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008845;INDNEGOCIO;7;2;20230508;2;733.45;REG;;461.65;102.55;0;0;0;0;0;169.25;102.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008845;INDNEGOCIO;7;3;20230608;2;718.97;REG;;477.74;86.46;0;0;0;0;0;154.77;86.46;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008845;INDNEGOCIO;7;4;20230708;2;705.99;REG;;500.18;64.02;0;0;0;0;0;141.79;64.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008845;INDNEGOCIO;7;5;20230808;2;690.37;REG;;519.22;44.98;0;0;0;0;0;126.17;44.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008845;INDNEGOCIO;7;6;20230908;2;672.81;REG;;541.21;22.96;0;0;0;0;0;108.64;22.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;1;20230805;2;3389.7;REG;;0;3368.2;0;0;0;0;0;21.5;3368.2;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;2;20230905;2;1750.82;REG;;1190.95;392.69;0;0;0;0;0;167.18;392.69;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;3;20231005;2;1725.65;REG;;1233.94;349.7;0;0;0;0;0;142.01;349.7;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;4;20231106;2;1693.54;REG;;1243.67;339.97;0;0;0;0;0;109.9;339.97;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;5;20231205;2;1666.18;REG;;1306.36;277.28;0;0;0;0;0;82.54;277.28;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;6;20240105;2;1632.64;REG;;1321.19;262.45;0;0;0;0;0;49;262.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;7;20240205;1;1605.14;REG;;1355.78;227.86;0;0;0;0;0;21.5;183.3;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;8;20240305;0;1605.14;REG;;1403.83;179.81;0;0;0;0;0;21.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;9;20240405;0;1605.14;REG;;1428.02;155.62;0;0;0;0;0;21.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;10;20240506;0;1605.14;REG;;1465.41;118.23;0;0;0;0;0;21.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;11;20240605;0;1605.14;REG;;1506.38;77.26;0;0;0;0;0;21.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009479;CONSTRNEG;7;12;20240705;0;1605.08;REG;;1544.47;39.11;0;0;0;0;0;21.5;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001897;CREDIND;7;1;20220819;2;2503.53;REG;;1435.07;518.41;0;0;93.31;0;0;1199.36;0;0;105.3;518.41;0;0;93.31;0;0;25.6;19000101;20220824
20240130;103001897;CREDIND;7;2;20220919;2;3242.55;REG;;1504.93;459.2;0;0;0;0;0;1278.42;459.2;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001897;CREDIND;7;3;20221019;2;3267.37;REG;;1614.92;365.99;0;0;0;0;0;1286.46;365.99;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001897;CREDIND;7;4;20221119;2;3261.93;REG;;1702.31;291.93;0;0;0;0;0;1267.69;291.93;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001897;CREDIND;7;5;20221219;2;3274.85;REG;;1817.83;194.03;0;0;0;0;0;1262.99;194.03;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001897;CREDIND;7;6;20230119;2;3263.64;REG;;1924.94;103.2;0;0;0;0;0;1235.5;103.2;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009927;CREDIND;7;1;20230918;2;3772.2;REG;;0;3537.7;0;0;0;0;0;234.5;3537.7;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009927;CREDIND;7;2;20231018;2;1853.17;REG;;1072.33;350.82;0;0;0;0;0;430.02;350.82;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009927;CREDIND;7;3;20231118;2;1815.91;REG;;1166.31;302.98;0;0;0;0;0;346.62;302.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009927;CREDIND;7;4;20231218;2;1777.01;REG;;1293.26;229.99;0;0;0;0;0;253.76;229.99;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009927;CREDIND;7;5;20240118;2;1727.4;REG;;1420.96;165.68;0;0;0;0;0;140.76;165.68;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009927;CREDIND;7;6;20240219;1;1697.52;REG;;1547.14;89.23;0;0;0;0;0;61.15;32.88;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008846;INDNEGOCIO;7;1;20230408;2;763.17;REG;;0;759.67;0;0;0;0;0;3.5;759.67;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008846;INDNEGOCIO;7;2;20230508;2;733.45;REG;;461.65;102.55;0;0;0;0;0;169.25;102.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008846;INDNEGOCIO;7;3;20230608;2;718.97;REG;;477.74;86.46;0;0;0;0;0;154.77;86.46;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008846;INDNEGOCIO;7;4;20230708;2;705.99;REG;;500.18;64.02;0;0;0;0;0;141.79;64.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008846;INDNEGOCIO;7;5;20230808;2;690.37;REG;;519.22;44.98;0;0;0;0;0;126.17;44.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008846;INDNEGOCIO;7;6;20230908;2;672.81;REG;;541.21;22.96;0;0;0;0;0;108.64;22.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000029;SOLREFIND;7;1;20220924;3;0;REG;;241.6;20.83;0;0;270;0;0;50.03;0;0;241.6;20.83;0;0;270;0;0;50.03;20231121;20231121
20240130;106000029;SOLREFIND;7;2;20221024;2;316.86;REG;;244.95;17.48;0;0;0;0;0;54.43;17.48;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000029;SOLREFIND;7;3;20221124;2;313.45;REG;;247.88;14.55;0;0;0;0;0;51.02;14.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000029;SOLREFIND;7;4;20221224;2;314.17;REG;;251.8;10.63;0;0;0;0;0;51.74;10.63;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000029;SOLREFIND;7;5;20230124;2;310.45;REG;;255.05;7.38;0;0;0;0;0;48.02;7.38;0;0;0;0;0;0;0;0;0;19000101;
20240130;106000029;SOLREFIND;7;6;20230224;2;306.73;REG;;258.72;3.71;0;0;0;0;0;44.3;3.71;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002795;CREDIND;7;1;20230608;2;783.65;REG;;0;780.15;0;0;0;0;0;3.5;780.15;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002795;CREDIND;7;2;20230708;2;550.66;REG;;342.3;80.96;0;0;0;0;0;127.4;80.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002795;CREDIND;7;3;20230808;2;540.36;REG;;361.58;64.62;0;0;0;0;0;114.16;64.62;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002795;CREDIND;7;4;20230908;2;531.29;REG;;385.39;44.44;0;0;0;0;0;101.46;44.44;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002795;CREDIND;7;5;20231009;2;518.52;REG;;410.73;22.93;0;0;0;0;0;84.86;22.93;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;1;20220805;3;0;REG;;25.27;116.72;0;0;21.01;0;0;24;0;0;25.27;116.72;0;0;21.01;0;0;24;19000101;20220725
20240130;103001898;INDNEGOCIO;7;2;20220823;3;0;REG;;0;181.23;0;0;32.62;0;0;24;0;0;0;181.23;0;0;32.62;0;0;24;19000101;20220823
20240130;103001898;INDNEGOCIO;7;3;20220923;2;430.71;REG;;237.72;124.53;0;0;0;0;0;68.46;124.53;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;4;20221024;2;428.41;REG;;240.91;121.83;0;0;0;0;0;65.67;121.83;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;5;20221123;2;426.9;REG;;248.69;115.24;0;0;0;0;0;62.97;115.24;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;6;20221223;2;424.69;REG;;251.92;112.5;0;0;0;0;0;60.27;112.5;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;7;20230123;2;421.73;REG;;250.83;113.42;0;0;0;0;0;57.48;113.42;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;8;20230223;2;419.48;REG;;254.2;110.57;0;0;0;0;0;54.71;110.57;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;9;20230323;2;422.46;REG;;269.96;97.21;0;0;0;0;0;55.29;97.21;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;10;20230424;2;414.55;REG;;257.21;108.02;0;0;0;0;0;49.32;108.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;11;20230523;2;416.74;REG;;272.44;95.11;0;0;0;0;0;49.19;95.11;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;12;20230623;2;413;REG;;268.31;98.61;0;0;0;0;0;46.08;98.61;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;13;20230723;2;411.13;REG;;275.56;92.47;0;0;0;0;0;43.1;92.47;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;14;20230823;2;408.03;REG;;275.59;92.44;0;0;0;0;0;40;92.44;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;15;20230923;2;405.49;REG;;279.27;89.32;0;0;0;0;0;36.9;89.32;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;16;20231023;2;403.57;REG;;286.32;83.35;0;0;0;0;0;33.9;83.35;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;17;20231123;2;400.55;REG;;286.85;82.9;0;0;0;0;0;30.8;82.9;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;18;20231223;2;398.98;REG;;293.74;77.06;0;0;0;0;0;28.18;77.06;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;19;20240123;2;401.79;REG;;300.71;76.31;0;0;0;0;0;24.77;76.31;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;20;20240223;1;401.02;REG;;304.12;72.9;0;0;0;0;0;24;16.38;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;21;20240323;0;401.02;REG;;312.08;64.94;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;22;20240423;0;401.02;REG;;311.11;65.91;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;23;20240523;0;401.02;REG;;316.67;60.35;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;24;20240623;0;401.02;REG;;318.24;58.78;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;25;20240723;0;401.02;REG;;323.64;53.38;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;26;20240823;0;401.02;REG;;325.52;51.5;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;27;20240923;0;401.02;REG;;329.21;47.81;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;28;20241023;0;401.02;REG;;334.38;42.64;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;29;20241123;0;401.02;REG;;336.74;40.28;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;30;20241223;0;401.02;REG;;341.75;35.27;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;31;20250123;0;401.02;REG;;344.44;32.58;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;32;20250223;0;401.02;REG;;348.35;28.67;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;33;20250323;0;401.02;REG;;354.71;22.31;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;34;20250423;0;401.02;REG;;356.33;20.69;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;35;20250523;0;401.02;REG;;360.91;16.11;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;36;20250623;0;401.02;REG;;364.47;12.55;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;37;20250723;0;401.02;REG;;368.88;8.14;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001898;INDNEGOCIO;7;38;20250823;0;401.18;REG;;372.95;4.23;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003066;CREDIND;7;1;20230107;3;0;REG;;2562.84;347.59;0;0;62.57;0;0;227;0;0;2562.84;347.59;0;0;62.57;0;0;227;20221207;20221207
20240130;103003066;CREDIND;7;2;20230207;2;1543.98;REG;;732.16;199.12;0;0;0;0;0;612.7;199.12;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003066;CREDIND;7;3;20230307;2;1573.4;REG;;826.18;141.15;0;0;0;0;0;606.07;141.15;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003066;CREDIND;7;4;20230407;2;1568.52;REG;;893.23;108.84;0;0;0;0;0;566.45;108.84;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003066;CREDIND;7;5;20230508;2;1573.08;REG;;985.59;57.1;0;0;0;0;0;530.39;57.1;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008847;INDNEGOCIO;7;1;20230408;2;763.17;REG;;0;759.67;0;0;0;0;0;3.5;759.67;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008847;INDNEGOCIO;7;2;20230508;2;733.45;REG;;461.65;102.55;0;0;0;0;0;169.25;102.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008847;INDNEGOCIO;7;3;20230608;2;718.97;REG;;477.74;86.46;0;0;0;0;0;154.77;86.46;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008847;INDNEGOCIO;7;4;20230708;2;705.99;REG;;500.18;64.02;0;0;0;0;0;141.79;64.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008847;INDNEGOCIO;7;5;20230808;2;690.37;REG;;519.22;44.98;0;0;0;0;0;126.17;44.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008847;INDNEGOCIO;7;6;20230908;2;672.81;REG;;541.21;22.96;0;0;0;0;0;108.64;22.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;1;20230323;2;913.72;REG;;0;910.22;0;0;0;0;0;3.5;910.22;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;2;20230424;2;504.26;REG;;278.78;123.61;0;0;0;0;0;101.87;123.61;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;3;20230523;2;501.67;REG;;300.97;101.42;0;0;0;0;0;99.28;101.42;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;4;20230623;2;492.06;REG;;305.84;96.55;0;0;0;0;0;89.67;96.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;5;20230723;2;484.17;REG;;320.82;81.57;0;0;0;0;0;81.78;81.57;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;6;20230823;2;473.09;REG;;330.84;71.55;0;0;0;0;0;70.7;71.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;7;20230923;2;461.36;REG;;344.04;58.35;0;0;0;0;0;58.97;58.35;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;8;20231023;2;450.44;REG;;359.23;43.16;0;0;0;0;0;48.05;43.16;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;9;20231123;2;437.85;REG;;372.09;30.3;0;0;0;0;0;35.46;30.3;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008477;INDNEGOCIO;7;10;20231223;2;424.46;REG;;387.39;14.95;0;0;0;0;0;22.12;14.95;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002796;CREDIND;7;1;20230608;2;783.65;REG;;0;780.15;0;0;0;0;0;3.5;780.15;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002796;CREDIND;7;2;20230708;2;550.66;REG;;342.3;80.96;0;0;0;0;0;127.4;80.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002796;CREDIND;7;3;20230808;2;540.36;REG;;361.58;64.62;0;0;0;0;0;114.16;64.62;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002796;CREDIND;7;4;20230908;2;531.29;REG;;385.39;44.44;0;0;0;0;0;101.46;44.44;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002796;CREDIND;7;5;20231009;2;518.52;REG;;410.73;22.93;0;0;0;0;0;84.86;22.93;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009928;CREDIND;7;1;20230918;2;4351.47;REG;;0;4081.97;0;0;0;0;0;269.5;4081.97;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009928;CREDIND;7;2;20231018;2;2137.27;REG;;1237.3;404.79;0;0;0;0;0;495.18;404.79;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009928;CREDIND;7;3;20231118;2;2093.8;REG;;1345.74;349.59;0;0;0;0;0;398.47;349.59;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009928;CREDIND;7;4;20231218;2;2049.34;REG;;1492.21;265.38;0;0;0;0;0;291.75;265.38;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009928;CREDIND;7;5;20240118;2;1992.17;REG;;1639.57;191.17;0;0;0;0;0;161.43;191.17;0;0;0;0;0;0;0;0;0;19000101;
20240130;102009928;CREDIND;7;6;20240219;1;1957.62;REG;;1785.18;102.96;0;0;0;0;0;69.48;37.93;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003067;CREDIND;7;1;20230107;3;0;REG;;2949.4;579.32;0;0;104.28;0;0;367;0;0;2949.4;579.32;0;0;104.28;0;0;367;20221207;20221207
20240130;103003067;CREDIND;7;2;20230207;2;2585.33;REG;;1159;408.45;0;0;0;0;0;1017.88;408.45;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003067;CREDIND;7;3;20230307;2;2640.27;REG;;1318.76;307.43;0;0;0;0;0;1014.08;307.43;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003067;CREDIND;7;4;20230407;2;2624.3;REG;;1415.1;264.91;0;0;0;0;0;944.29;264.91;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003067;CREDIND;7;5;20230508;2;2631.51;REG;;1561.36;182.93;0;0;0;0;0;887.22;182.93;0;0;0;0;0;0;0;0;0;19000101;
20240130;103003067;CREDIND;7;6;20230607;2;2447.51;REG;;1596.38;89.42;0;0;0;0;0;761.71;89.42;0;0;0;0;0;0;0;0;0;19000101;
20240130;204000034;CREDIND;7;1;20231106;3;0;REG;;776.34;301.43;0;0;0;0;0;105.74;0;0;776.34;301.43;0;0;0;0;0;105.74;20240116;20240116
20240130;204000034;CREDIND;7;2;20231206;2;1166.7;REG;;829.54;249.55;0;0;0;0;0;87.61;249.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;204000034;CREDIND;7;3;20240106;2;1123.43;REG;;868.71;211.79;0;0;0;0;0;42.93;211.79;0;0;0;0;0;0;0;0;0;19000101;
20240130;204000034;CREDIND;7;4;20240206;1;1086.95;REG;;918.68;163.3;0;0;0;0;0;4.97;125.64;0;0;0;0;0;0;0;0;0;19000101;
20240130;204000034;CREDIND;7;5;20240306;0;1086.95;REG;;978.94;104.6;0;0;0;0;0;3.41;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;204000034;CREDIND;7;6;20240406;0;1086.91;REG;;1027.79;57.37;0;0;0;0;0;1.75;0;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008848;INDNEGOCIO;7;1;20230408;2;763.17;REG;;0;759.67;0;0;0;0;0;3.5;759.67;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008848;INDNEGOCIO;7;2;20230508;2;733.45;REG;;461.65;102.55;0;0;0;0;0;169.25;102.55;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008848;INDNEGOCIO;7;3;20230608;2;718.97;REG;;477.74;86.46;0;0;0;0;0;154.77;86.46;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008848;INDNEGOCIO;7;4;20230708;2;705.99;REG;;500.18;64.02;0;0;0;0;0;141.79;64.02;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008848;INDNEGOCIO;7;5;20230808;2;690.37;REG;;519.22;44.98;0;0;0;0;0;126.17;44.98;0;0;0;0;0;0;0;0;0;19000101;
20240130;102008848;INDNEGOCIO;7;6;20230908;2;672.81;REG;;541.21;22.96;0;0;0;0;0;108.64;22.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002797;CREDIND;7;1;20230608;2;783.65;REG;;0;780.15;0;0;0;0;0;3.5;780.15;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002797;CREDIND;7;2;20230708;2;550.66;REG;;342.3;80.96;0;0;0;0;0;127.4;80.96;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002797;CREDIND;7;3;20230808;2;540.36;REG;;361.58;64.62;0;0;0;0;0;114.16;64.62;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002797;CREDIND;7;4;20230908;2;531.29;REG;;385.39;44.44;0;0;0;0;0;101.46;44.44;0;0;0;0;0;0;0;0;0;19000101;
20240130;103002797;CREDIND;7;5;20231009;2;518.52;REG;;410.73;22.93;0;0;0;0;0;84.86;22.93;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001900;CONSTRNEG;7;1;20220818;3;0;REG;;0;354.25;0;0;63.77;0;0;35.1;0;0;0;354.25;0;0;63.77;0;0;35.1;19000101;20220725
20240130;103001900;CONSTRNEG;7;2;20220824;3;0;REG;;0;61.31;0;0;11.16;0;0;24;0;0;0;61.31;0;0;11.16;0;0;24;19000101;
20240130;103001900;CONSTRNEG;7;3;20220825;3;0;REG;;0;12.47;0;0;70.61;0;0;24;0;0;0;12.47;0;0;70.61;0;0;24;19000101;
20240130;103001900;CONSTRNEG;7;4;20220926;2;3902.82;REG;;2326.14;408.65;0;0;0;0;0;1168.03;408.65;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001900;CONSTRNEG;7;5;20221025;2;3914.67;REG;;2453.04;301.11;0;0;0;0;0;1160.52;301.11;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001900;CONSTRNEG;7;6;20221125;2;3878.73;REG;;2519.59;244.71;0;0;0;0;0;1114.43;244.71;0;0;0;0;0;0;0;0;0;19000101;
20240130;103001900;CONSTRNEG;7;7;20221226;2;3850.63;REG;;2613.51;165.12;0;0;0;0;0;1072;165.12;0;0;0;0;0;0;0;0;0;19000101;
